ID|SalesArea|TimeSince1stOpening|TimeSinceLastOpening|HasCoffee|IsInShoppingMall|HasOnSiteBakery|Population_by_ZC_area_500m|Population500m|Population200m|Population100m|PurchasingPower500m|PurchasingPower200m|PurchasingPower100m|AlcSpending|FoodNonAlcSpending|TobaccoSpending|PopulationDistrict|NonNetworkShopsPerPop|NonNetworkShopsPerPP|NonNetworkShops|ZabkaCount500m|ZabkaCount200m|ZabkaCount100m|SelectedGFKNetworksPerPop|SelectedGFKNetworksPerPP|SelectedGFKNetworksPerZCArea|SelectedGFKNetworks|HighPriceCompetitors500m|HighPriceCompetitors200m|HighPriceCompetitors100m|LowPriceCompetitors500m|LowPriceCompetitors200m|LowPriceCompetitors100m|Discount_500mers500m|Discount_200mers200m|Discount_100mers100m|LiquorStores500m|LiquorStores200m|LiquorStores100m|DirectCompetitors500m|DirectCompetitors200m|DirectCompetitors100m|traditional_shops_100m|traditional_shops_200m|traditional_shops_500m|HasBiedronkaIn500|HasBiedronkaIn200|HasBiedronkaIn100|HasOtherDiscounterIn500|HasOtherDiscounterIn200|HasOtherDiscounterIn100|HasLiqureStoreIn500|HasLiqureStoreIn200|HasLiqureStoreIn100|DirectCompetitorsPerPP100K500m|DirectCompetitorsPerPP100K200m|DirectCompetitorsPerPP100K100m|DistanceCenterCompetitorsin200|TransportPOIs500m|TransportPOIs200m|TransportPOIs100m|TrafficDriversPOIs500m|TrafficDriversPOIs200m|TrafficDriversPOIs100m|AccomodationPlaces|CafeRestaurants500m|CafeRestaurants200m|CafeRestaurants100m|HasBigTrafficGenerator500m|HasBigTrafficGenerator200m|HasBigTrafficGenerator100m|HasChurchesIn500|HasChurchesIn200|HasChurchesIn100|HasBigDrugstoreIn100|HasSchoolIn200|HasSchoolIn100|HasMetroTrainStIn500|HasMetroTrainStIn200|HasMetroTrainStIn100|HasBusStopIn100|HasBusStopIn50|HasHospitalIn50|OfficeArea500m|OfficeArea200m|OfficeArea100m|asRuralArea500m|RuralArea200m|RuralArea100m|IsOfficeDistrict|DistanceCenterTrafficDriversin200|HasRossmannIn100|DistrictCategory|PP_PC_GMINA_CAT|POP_GMINA_CAT|IsCapitalCity|odl_drogi_krajowe_50m|odl_drogi_krajowe_25m|LocationClass|odl_drogi_sec_tert_25m|AccomodationPlacesPerPop|IsTouristicDistrict
3321|0,15522388059701492|,147368421052|,100558659217|1|0|0|2110|2391|470,80306974772526|143,73149698059567|68218148,234086037|15306339,373519951|4683569,31486037|326025|1732396|231662|632996|0,01042654028436019|3,2249482827514554E-7|22|1|1|1|4,7393364928909954E-4|1,4658855830688433E-8|9,7475784695937294E-8|1|1|1|0|0|0|0|3|0|0|0|0|0|0|0|0|0|2|2|1|0|0|1|0|0|0|0|0|1,4658855830688433E-3|6,5332407416106644E-3|0,02135123733147553|121,9816054432825|35|16|2|7|5|4|9588|1|1|1|0|0|0|1|1|1|0|0|0|1|0|0|1|1|0|0|0|0|0,1195019723725123|0|0|0|33,211339720848983|0|miejska|30-35TYS|>500TYS|1|1|1|transport hub|0|15,147015147015146|0
3330|0,15223880597014924|,142105263157|,150837988826|0|1|0|5722|5937|899,5876819395362|278,08057950055377|168289617,05951619|26471030,031574737|8205335,2422970263|588219|3265725|474077|356177|5,7672142607479906E-3|1,960905287955432E-7|33|1|1|1|0|0|0|0|1|0|0|0|0|0|1|0|0|3|1|3|0|0|0|1|1|7|1|0|0|0|0|0|1|1|1|5,9421372362285826E-4|3,7777147274102919E-3|1,2187192484777221E-2|0,12716923067910033|15|4|0|2|1|0|2965|3|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27,912324484499905|0|miejska|25-30TYS|200-500TYS|1|0|0|transport hub|0|8,3245128124499903|0
3335|0,15223880597014924|,110526315789|,078212290502|1|0|0|213|1314|34,121965958528918|8,5304901987881507|4294345,2269460028|687095,17392809864|171773,76748901073|64492|376027|52394|14918|0,24413145539906103|1,2108947290430278E-5|52|1|1|1|1,4084507042253521E-2|6,9859311290943913E-7|2,6007342084423965E-8|3|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|2|3|1|1|1|0|0|0|0|0|0|2,3286437096981305E-2|0,14554024507013136|0,58216106837382797|45,858740961794553|2|0|0|1|0|0|222|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,71142232745830392|0,34630908506727381|0,25393008004803097|0|111,72316532743488|0|miejska|20-25TYS|<20TYS|0|1|1|neighbourhood|0|14,881351387585466|0
3346|0,2417910447761194|,142105263157|,111731843575|1|0|0|49|3376|7,8254840000761519|1,9563706713644322|1144667,6377290282|183146,80357632812|45786,693202284245|34604|195587|27022|18776|0,89795918367346939|3,8439105422159157E-5|44|1|1|1|6,1224489795918366E-2|2,6208480969653968E-6|1,0096723849229723E-8|3|2|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|1|11|0|0|0|1|0|0|0|0|0|8,7361603232179896E-2|0,54601007523630674|2,184040667846507|200|8|2|1|6|1|0|163|4|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|9,7661906671610357E-3|0|0|0|88,041948022372068|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|0|8,6812952705581594|0
3371|0,26865671641791045|,142105263157|,022346368715|1|0|0|1391|5830|222,52153670011307|55,63039393703616|38881916,735205993|6221107,3326400341|1555277,1060796536|396821|2191299|311832|205312|0,23508267433501079|8,4100792208094719E-6|327|1|1|1|1,0783608914450037E-2|3,8578345049584734E-7|1,2937161673940371E-7|15|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|2|8|0|0|0|0|0|0|0|0|0|2,5718896699723159E-3|1,6074308744897233E-2|6,4297223696725914E-2|200|12|1|1|5|0|0|2968|7|3|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|3,137829755003936E-4|0|0|0|90,282496631261409|0|miejska|25-30TYS|200-500TYS|1|0|0|neighbourhood|0|14,456047381546135|0
3412|0,18507462686567164|,110526315789|,117318435754|0|0|0|70|1119|11,200040591934453|2,7999883284522284|1652273,9786186523|264362,67459865217|66090,153627451451|40267|229733|31332|14589|0,32857142857142857|1,3920209540084054E-5|23|2|2|1|1,4285714285714285E-2|6,0522650174278494E-7|7,9970933914711744E-9|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|0|0|0|0|0|0|0|0|0|0,12104530034855698|0,75653645244599776|1,5130846958489084|137,03693769876514|2|0|0|6|2|0|542|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,13714471021407879|2,2468020902567325E-2|0|0|87,907894702803702|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|0|37,151278360408526|1
3421|0,16119402985074627|,121052631578|,128491620111|1|1|0|5356|5907|1009,2092819522256|255,66704576345975|169131047,07523596|31780601,846013211|8051302,1045311475|1421592|7576457|1022366|551627|4,8543689320388345E-3|1,5372694989840749E-7|26|2|1|1|3,734129947722181E-4|1,1825149992185193E-8|5,4781705816324941E-7|2|1|0|0|0|0|0|2|1|0|0|0|0|1|0|0|0|0|2|1|1|0|0|0|0|0|0|0|1,7737724988277791E-3|3,1465735131301401E-3|1,2420351230358324E-2|196,8373508224314|2|0|0|2|0|0|8054|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15000|0|0|0|0|0|0|179,54629362512273|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
3438|0,14626865671641792|,121052631578|,128491620111|0|0|0|1075|3635|171,97834468563968|42,994831074276043|22311358,888997834|3569807,2146246638|892456,88718002453|361444|2034970|294110|39851|0,08930232558139535|4,302741060175383E-6|96|2|1|1|1,0232558139534883E-2|4,9302241314509597E-7|3,3052091513640148E-7|11|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|8,9640438753653805E-3|2,8012717210700745E-2|0,11205023058982591|200|0|0|0|2|1|0|149|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17259097184131555|0|0|0|171,12080840897502|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|3,7389275049559609|0
3443|0,18805970149253731|,105263157894|,111731843575|1|0|0|6856|6903|1731,9424974285389|582,13115682941907|206756517,948852|52724351,568367004|17747132,188146185|772919|4157667|562679|247324|3,5005834305717621E-3|1,1607856544545399E-7|24|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|2|10|0|0|0|0|0|0|1|0|0|4,8366068935605825E-4|1,8966568013706392E-3|5,6347131998483024E-3|200|9|0|0|2|0|0|2893|2|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1,8979008913973272E-3|0|0|0|68,758489419604459|0|miejska|25-30TYS|200-500TYS|0|0|0|neighbourhood|1|11,697206902686355|0
3444|0,17910447761194029|,110526315789|,072625698324|1|0|0|3124|3559|876,01775077967113|217,6494347035098|94567449,151155099|26464840,22053396|6547823,3474607924|647102|3546022|491658|247324|6,0819462227912936E-3|2,0091479859661544E-7|19|2|1|1|6,4020486555697821E-4|2,1148926168064786E-8|3,940815928391422E-7|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|2,1148926168064784E-3|3,7785982899080726E-3|1,5272250745551864E-2|200|13|5|0|2|0|0|2893|1|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0,32399614933236232|7,5745786654094052E-2|0|0|38,732177822235712|0|miejska|25-30TYS|200-500TYS|0|0|0|transport-institutinal hub|0|11,697206902686355|0
3450|0,18805970149253731|,121052631578|,128491620111|0|0|0|5604|5279|794,94080063784099|221,90278061421409|180989824,34658933|25331817,607373852|7032127,4139715089|698678|3747661|513536|551627|2,4982155603140615E-3|7,7352414979918861E-8|14|4|1|1|5,3533190578158461E-4|1,65755174956969E-8|1,4826400344803619E-6|3|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2,2100689994262535E-3|3,9476046113205458E-3|1,4220447684340715E-2|99,703446487397812|7|0|0|3|1|0|8054|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|152,96435575482164|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
3458|0,2298507462686567|,084210526315|,089385474860|1|0|0|17642|16349|3002,6912638135909|659,17303337086287|475804485,11044258|81203378,85311377|17874425,569083117|1439311|8221738|1272136|737098|2,9475116199977327E-3|1,0928858728166441E-7|52|2|1|1|0|0|0|0|0|0|0|1|0|0|1|1|0|5|1|5|0|0|0|1|3|12|1|1|0|0|0|0|1|1|1|4,2034072031409391E-4|1,2314758500491321E-3|5,5945853819754148E-3|114,25834161067606|13|3|0|5|0|0|7294|3|2|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|78,542024132414085|0|miejska|25-30TYS|>500TYS|1|0|0|transport-institutinal hub|0|9,8955634121921374|0
3496|0,19402985074626866|,089473684210|,094972067039|1|0|0|533|2299|85,236583919437862|21,309144548191732|12198287,54651493|1951729,8933099171|487932,44054544379|91317|521361|76396|39885|0,1951219512195122|8,5257868863497118E-6|104|1|1|1|1,8761726078799251E-2|8,1978720061054931E-7|1,3012030785105255E-7|10|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|7|0|0|0|0|0|0|0|0|0|8,197872006105493E-3|5,1236598026590197E-2|0,20494640587580784|200|8|1|0|4|2|2|642|4|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31233325356255359|0,07794746615451581|0|0|57,671319467115914|0|miejska|20-25TYS|20-50TYS|0|0|0|institutional hub|0|16,09627679578789|0
3509|0,26865671641791045|,100000000000|,106145251396|1|1|0|195|2777|31,186294095076828|7,7965727312907189|4975707,9738725834|796114,75898408797|199028,66951585875|30729|174808|24766|22861|0,38974358974358975|1,5274208293387715E-5|76|1|1|1|1,0256410256410256E-2|4,0195284982599252E-7|1,5714589165397063E-8|2|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2,0097642491299625E-2|0,12561003155827527|0,50244017730336044|200|0|0|0|0|0|0|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24894070931337001|0,32003400315184966|0,39221464716447163|0|200|0|miejska|25-30TYS|20-50TYS|0|0|0|shopping street|1|3,6743799483837103|0
3572|0,21194029850746268|,089473684210|,067039106145|1|0|0|648|2942|103,61248352169447|25,903113923500431|17046720,382455397|2727481,7780108666|681870,26136955956|148592|818440|107656|43684|8,1790123456790126E-2|3,109102443807782E-6|53|2|1|1|6,1728395061728392E-3|2,3464924104209674E-7|9,2676773532659515E-8|4|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|2|2|2|1|0|0|0|0|0|0|0|0|1,1732462052104837E-2|3,6663856311050881E-2|0,14665546463215248|47,235601895559206|4|1|0|3|0|0|429|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29872478742884156|0,13380434543363282|0|0|124,77141784645802|0|miejsko-wiejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|0|9,8205292555626773|0
3587|0,20895522388059701|,084210526315|,089385474860|1|0|0|6250|7787|843,33774617591394|219,14721892027143|293359581,41650838|38684677,393886909|10067363,961341964|381328|1914388|228299|1720398|3,0400000000000002E-3|6,4766931791547764E-8|19|1|1|1|1,6000000000000001E-4|3,4087858837656715E-9|5,4246507019978577E-7|1|3|0|0|0|0|0|0|0|0|1|0|1|1|0|0|1|1|6|0|0|0|0|0|0|1|0|0|6,8175717675313433E-4|2,5850028160194082E-3|9,933086792530162E-3|200|4|0|0|3|1|1|25199|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|33438|0|0|0,10664681516009164|0|0|0|30,091042653730618|0|miejska|>35TYS|>500TYS|1|0|0|neighbourhood|0|14,647192103222626|0
3590|0,2537313432835821|,068421052631|,072625698324|1|0|0|910|2079|145,66028914408503|36,415067164305739|26065690,703940328|4170510,160685353|1042627,393527619|256207|1438643|194801|26834|5,9340659340659338E-2|2,0716888193504448E-6|54|1|1|1|1,0989010989010989E-3|3,8364607765748976E-8|3,7920887455173972E-8|1|2|2|0|0|0|0|0|0|0|1|1|1|1|0|0|1|1|2|0|0|0|0|0|0|1|1|1|7,6729215531497951E-3|0,02397788187706194|9,5911540998036351E-2|87,785714848858731|1|0|0|3|0|0|218|5|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22425952431716975|0,22596432165069394|5,0963769122243596E-2|0|35,917984036069441|0|miejska|25-30TYS|20-50TYS|0|1|0|neighbourhood|0|8,1240217634344489|0
3600|0,21194029850746268|,084210526315|,089385474860|1|0|0|103|286|16,423015667003941|4,105755065491663|2065490,3590810883|330478,64512251463|82619,684396618453|7911|49941|7040|14116|0,22330097087378642|1,1135370300267305E-5|23|1|1|1|0|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|1|0|0|0|0|0|0|0|0|4,8414653479423059E-2|0,30259141241313225|1,2103653110068393|0,44048162091748733|0|0|0|0|0|0|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,93895989174249817|0,85043093071962994|0,8539926583359293|0|200|0|wiejska|20-25TYS|<20TYS|0|0|0|rural area|0|4,6755454803060355|0
3622|0,16119402985074627|,078947368421|,083798882681|1|1|0|8861|8442|1425,3918279768493|435,12682572107997|345855934,6920895|53450856,870794989|16168947,265688637|1676406|8714819|1130915|1720398|4,9655795056991314E-3|1,2722060137314851E-7|44|1|1|1|3,3856223902494072E-4|8,6741319118055791E-9|1,2845393536950493E-6|3|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2|11|0|0|0|0|0|0|0|0|0|2,8913773039351934E-4|1,8708773975640229E-3|6,1846945479379044E-3|200|6|0|0|4|0|0|25199|4|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10251|0|0|0|0|0|0|115,3786788384908|0|miejska|>35TYS|>500TYS|1|0|0|neighbourhood|0|14,647192103222626|0
8007|0,43880597014925371|,268421052631|,284916201117|1|0|1|8734|8547|1502,2807471937222|374,28547446564374|261063407,37765282|45234564,477034688|11280135,752742831|900061|5237302|799236|356177|5,4957636821616673E-3|1,8386337818139129E-7|48|6|1|1|2,2899015342340279E-4|7,6609740908913037E-9|1,3679008291258335E-6|2|1|0|0|1|0|0|1|1|0|6|1|6|2|1|0|2|2|14|1|1|0|0|0|0|1|1|1|3,0643896363565216E-3|4,421397714606908E-3|8,8651415365887248E-3|18,917466567886887|12|0|0|46|3|1|2965|44|8|3|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|35,44900957057628|0|miejska|25-30TYS|200-500TYS|1|0|0|institutional hub|0|8,3245128124499903|0
8032|0,25970149253731345|,268421052631|,284916201117|1|1|1|6703|8607|2206,2560557469219|714,3703696328904|205256799,30720839|67430372,043221042|21830526,671251372|4040197|21330383|2836645|632996|4,4756079367447412E-3|1,4615837380908839E-7|30|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2|7|1|1|0|0|0|0|0|0|0|4,8719457936362802E-4|1,4830112450796313E-3|4,5807415233682855E-3|106,26602126759239|21|6|0|3|3|3|9588|1|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|21,091754504900027|0|miejska|30-35TYS|>500TYS|1|0|0|transport hub|0|15,147015147015146|0
8033|0,33731343283582088|,247368421052|,262569832402|1|0|1|5803|4245|986,8601759643052|246,7149985561054|207846297,13753411|35303198,870164976|8825798,0921845287|1940698|10532066|1393289|1720398|1,0167154919869033E-2|2,838636088905595E-7|59|1|1|1|5,1697397897639149E-4|1,4433742824943704E-8|4,2457741739618215E-7|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|4,8112476083145674E-4|2,8326045004525304E-3|1,1330420088416998E-2|200|12|1|0|2|0|0|25199|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29932398924027814|0,22275781595248334|0,11487894486692246|0|138,76952540576917|0|miejska|>35TYS|>500TYS|1|0|0|shopping street|1|14,647192103222626|0
8074|0,32835820895522388|,210526315789|,223463687150|1|1|1|6976|7190|1949,9929486558701|556,74655254682909|223397501,36896253|62730596,462470174|17879766,722872838|2721213|14656516|2073287|737098|5,1605504587155966E-3|1,611477289557618E-7|36|4|2|1|4,3004587155963305E-4|1,342897741298015E-8|1,7439921219228706E-6|3|3|0|0|0|0|0|0|0|0|3|1|3|0|0|0|0|1|3|0|0|0|0|0|0|1|1|1|1,7905303217306866E-3|3,1882368617306865E-3|5,5929141330504145E-3|56,368632243839983|18|5|4|12|0|0|7294|13|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|1|0|23830|0|0|0|0|0|0|12,182670075307046|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|1|9,8955634121921374|0
8078|0,30149253731343284|,184210526315|,195530726256|1|0|1|14764|15289|2599,4028997475802|554,05100798017043|699745739,77474964|124769895,6772994|26480869,076785807|1308894|6934384|944567|1720398|2,5738282308317528E-3|5,4305439590432263E-8|38|2|1|1|1,35464643727987E-4|2,8581810310753823E-9|1,0377448825224374E-6|2|3|0|0|1|0|0|2|0|0|3|0|3|0|0|0|0|3|13|1|0|0|0|0|0|1|0|0|2,8581810310753826E-4|8,0147538360244045E-4|3,7763111063323831E-3|200|16|2|1|6|0|0|25199|4|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|6227|0|0|0|0|0|0|61,614156029050982|0|miejska|>35TYS|>500TYS|1|0|0|neighbourhood|0|14,647192103222626|0
8108|0,34328358208955223|,126315789473|,134078212290|1|1|1|833|1729|133,31733590083982|33,329338338246842|24739405,703186344|3958305,2234111149|989576,43539505906|157958|891066|116711|26753|8,1632653061224483E-2|2,7486513142569892E-6|68|1|1|1|1,2004801920768306E-3|4,0421342856720428E-8|3,5409546990302573E-8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|4,0421342856720426E-3|2,5263337301165433E-2|0,10105333597609159|200|0|0|0|1|0|0|118|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17332931250696249|4,9033696497215659E-2|0|0|200|0|miejska|30-35TYS|20-50TYS|0|0|0|neighbourhood|0|4,4107202930512468|0
8119|0,33731343283582088|,163157894736|,139664804469|1|0|1|10455|11466|1796,2842921021575|632,6221303724451|350141000,53462195|61042104,108789966|21538490,755120192|1466410|7885097|1064855|456967|3,7302725968436155E-3|1,1138369953947647E-7|39|2|1|1|4,7824007651841227E-4|1,4279961479420059E-8|2,0151879044989168E-6|5|2|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|1|10|0|0|0|0|0|0|0|0|0|8,5679768876520347E-4|1,6382135160639092E-3|4,6428508448869716E-3|200|15|7|1|13|1|0|12926|7|2|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|4255|0|0|0|0|0|0|95,486269035469661|0|miejska|30-35TYS|200-500TYS|1|0|0|transport hub|0|28,286506465455929|0
8136|0,33731343283582088|,110526315789|,117318435754|1|0|1|4515|3920|592,96476097376922|164,37847164942505|139970457,7869958|18321012,16676249|5079811,1455647051|471300|2512095|339958|551627|3,9867109634551491E-3|1,2859856490140252E-7|18|1|1|1|4,4296788482834997E-4|1,4288729433489168E-8|8,2020500968862483E-7|2|1|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7,1443647167445843E-4|5,4582137214786329E-3|1,9685771209686054E-2|163,4068342119632|7|0|0|3|0|0|8054|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|48,107549212504409|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
8170|0,38805970149253732|,121052631578|,128491620111|1|0|1|161|1532|25,769029902469615|6,4422560115420779|5491622,1404414745|878661,57768805185|219665,34450058633|27598|153807|20674|24000|0,3105590062111801|9,1047779183111222E-6|50|2|1|1|3,1055900621118012E-2|9,1047779183111224E-7|4,3410698178759931E-8|5|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|3|0|0|0|0|0|0|1|0|0|3,6419111673244492E-2|0,11380946036484442|0,45523794491731073|200|0|0|0|3|0|0|135|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34126951030804892|0,2592030218897457|0,10803833526532347|0|200|0|miejsko-wiejska|30-35TYS|20-50TYS|0|0|0|neighbourhood|0|5,625|0
8181|0,31940298507462689|,142105263157|,150837988826|1|0|1|8700|9385|1258,0987910690822|286,61047842786235|215513202,09963503|31354482,083780479|7233723,7272716202|1057245|6092797|936843|348383|7,5862068965517242E-3|3,0624573973657168E-7|66|3|1|1|1,4942528735632185E-3|6,0321130554173208E-8|5,9084112738494916E-6|13|1|0|0|2|1|1|1|0|0|1|0|1|1|0|0|0|0|10|1|0|0|0|0|0|1|0|0|1,8560347862822525E-3|3,1893366866273167E-3|1,3824138682957069E-2|55,474742037688465|9|2|0|18|10|3|2250|4|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|43,583584551591727|0|miejska|20-25TYS|200-500TYS|1|0|0|neighbourhood|0|6,4584092794424528|0
8186|0,40298507462686567|,136842105263|,145251396648|1|0|1|112|3062|17,934810975252741|4,4837127864873683|2815158,5045364751|450424,82714109216|112606,45900258321|48345|276559|39238|29711|0,38392857142857145|1,5274450774515123E-5|43|3|1|1|7,1428571428571425E-2|2,8417582836307207E-6|4,1019161637289663E-8|8|1|0|0|0|0|0|2|0|0|4|1|4|0|0|0|1|1|9|1|0|0|1|0|0|1|1|1|0,10656593563615202|0,22201262891016385|0,88804852657435918|82,430630698157429|0|0|0|15|10|5|405|6|5|3|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16798004655040086|5,2536695990474339E-3|0|0|9,874203844168278|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|institutional hub|0|13,631315001178015|0
8193|0,44179104477611941|,136842105263|,044692737430|1|0|1|10510|9017|1705,4642559708871|474,25107343147471|518308468,48618722|85846244,271855459|23758024,91014437|1913424|9949032|1332747|1720398|4,4719314938154141E-3|9,0679591127021181E-8|47|3|1|1|4,7573739295908661E-4|9,6467650135128918E-9|3,9001498224169611E-6|5|3|0|0|2|2|0|0|0|0|3|0|3|1|0|0|0|1|8|0|0|0|0|0|0|1|0|0|7,7174120108103132E-4|1,1648733249566845E-3|4,2091040975927802E-3|56,266823167626839|46|12|0|42|9|3|25199|53|8|5|1|1|1|1|0|0|0|0|0|1|0|1|0|0|0|369127|89821|72712|0|0|0|1|30,793497929496564|0|miejska|>35TYS|>500TYS|1|0|0|transport-institutinal hub|0|14,647192103222626|0
8201|0,28955223880597014|,126315789473|,072625698324|1|0|1|9808|11377|2954,5578208476913|830,44285433278878|274509252,84901339|82287592,945614293|23056382,978788432|3302422|17602024|2344058|551627|3,1606851549755301E-3|1,1292879813071633E-7|31|7|4|2|1,0195758564437195E-4|3,6428644558295592E-9|4,6812772774856014E-7|1|5|2|2|1|0|0|3|1|1|0|0|0|4|0|0|4|5|15|1|1|1|1|0|0|0|0|0|4,0071509014125151E-3|4,8610001299268643E-3|8,674387486710183E-3|39,461392023950367|12|2|1|21|1|0|8054|2|2|0|1|0|0|1|0|0|0|1|0|1|0|0|0|0|0|3430|0|0|0|0|0|0|22,113112032645404|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
8232|0,37910447761194027|,121052631578|,128491620111|1|0|1|3561|4516|1145,4480258581252|710,03906852019713|107830553,44350882|34365645,819844991|21059542,937619742|1796812|10002992|1423255|247324|1,9657399606852009E-3|6,4916665791456032E-8|7|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|8|0|0|0|0|0|0|0|0|0|1,8547618797558868E-3|0,00581976550210812|4,7484411364581364E-3|188,60237615793582|12|5|0|4|0|0|2893|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,23145856644470547|0|0|0|28,919661577165993|0|miejska|25-30TYS|200-500TYS|0|0|0|transport hub|0|11,697206902686355|0
8237|0,54925373134328359|,126315789473|,134078212290|1|0|1|887|3837|141,92396705575044|35,481158151598144|21173149,538132161|3387697,9298257907|846928,45409805886|516003|2910602|404384|46107|0,11950394588500564|5,0063406867786683E-6|106|3|1|1|4,5095828635851182E-3|1,8891851648221389E-7|9,6602124584818288E-8|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|1,4168888736166042E-2|2,9518570448558976E-2|0,11807372808898663|200|5|0|0|1|0|0|514|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|51,363951546544484|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|11,147981868262953|0
