ID|SalesArea|Revenue|TimeSince1stOpening|TimeSinceLastOpening|HasCoffee|IsInShoppingMall|HasOnSiteBakery|Population_by_ZC_area_500m|Population500m|Population200m|Population100m|PurchasingPower500m|PurchasingPower200m|PurchasingPower100m|AlcSpending|FoodNonAlcSpending|TobaccoSpending|PopulationDistrict|NonNetworkShopsPerPop|NonNetworkShopsPerPP|NonNetworkShops|ZabkaCount500m|ZabkaCount200m|ZabkaCount100m|SelectedGFKNetworksPerPop|SelectedGFKNetworksPerPP|SelectedGFKNetworksPerZCArea|SelectedGFKNetworks|HighPriceCompetitors500m|HighPriceCompetitors200m|HighPriceCompetitors100m|LowPriceCompetitors500m|LowPriceCompetitors200m|LowPriceCompetitors100m|Discount_500mers500m|Discount_200mers200m|Discount_100mers100m|LiquorStores500m|LiquorStores200m|LiquorStores100m|DirectCompetitors500m|DirectCompetitors200m|DirectCompetitors100m|traditional_shops_100m|traditional_shops_200m|traditional_shops_500m|HasBiedronkaIn500|HasBiedronkaIn200|HasBiedronkaIn100|HasOtherDiscounterIn500|HasOtherDiscounterIn200|HasOtherDiscounterIn100|HasLiqureStoreIn500|HasLiqureStoreIn200|HasLiqureStoreIn100|DirectCompetitorsPerPP100K500m|DirectCompetitorsPerPP100K200m|DirectCompetitorsPerPP100K100m|DistanceCenterCompetitorsin200|TransportPOIs500m|TransportPOIs200m|TransportPOIs100m|TrafficDriversPOIs500m|TrafficDriversPOIs200m|TrafficDriversPOIs100m|AccomodationPlaces|CafeRestaurants500m|CafeRestaurants200m|CafeRestaurants100m|HasBigTrafficGenerator500m|HasBigTrafficGenerator200m|HasBigTrafficGenerator100m|HasChurchesIn500|HasChurchesIn200|HasChurchesIn100|HasBigDrugstoreIn100|HasSchoolIn200|HasSchoolIn100|HasMetroTrainStIn500|HasMetroTrainStIn200|HasMetroTrainStIn100|HasBusStopIn100|HasBusStopIn50|HasHospitalIn50|OfficeArea500m|OfficeArea200m|OfficeArea100m|asRuralArea500m|RuralArea200m|RuralArea100m|IsOfficeDistrict|DistanceCenterTrafficDriversin200|HasRossmannIn100|DistrictCategory|PP_PC_GMINA_CAT|POP_GMINA_CAT|IsCapitalCity|odl_drogi_krajowe_50m|odl_drogi_krajowe_25m|LocationClass|odl_drogi_sec_tert_25m|AccomodationPlacesPerPop|IsTouristicDistrict
1367|0,14925373134328357|0,4264244483427817|,668421052631|,100558659217|0|1|0|4655|4545|892,70899411814912|260,32324272735019|121734078,90626295|22878456,532995902|6604131,4622233966|537133|2969082|426671|203804|7,7336197636949516E-3|2,957265567986146E-7|36|1|1|1|4,2964554242749732E-4|1,6429253155478587E-8|8,2287782935040348E-7|2|3|0|0|2|0|0|2|0|0|1|0|1|0|0|0|1|2|9|1|0|0|1|0|0|1|0|0|8,2146265777392942E-4|4,3709242297782372E-3|1,5142036552726836E-2|200|5|1|0|2|0|0|2162|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|4,1826283988561693E-3|0|0|0|57,310646682973591|0|miejska|25-30TYS|200-500TYS|1|0|0|neighbourhood|0|10,608231438048321|0
1370|0,14029850746268657|0,22586431070577745|,684210526315|,195530726256|0|0|0|9658|11374|2449,3482531015793|711,20272199781687|249104993,41867813|63339496,428261474|17781549,835337464|1788622|9814035|1380662|348383|6,0053841375025882E-3|2,328335502392667E-7|58|2|1|1|5,1770552909505068E-4|2,0071857779247131E-8|6,8900901181630679E-7|5|5|1|0|3|0|0|1|0|0|0|0|0|0|0|0|0|1|7|1|0|0|0|0|0|0|0|0|8,0287431116988529E-4|1,5787937328055701E-3|5,6238067505943118E-3|140,17795297981294|7|2|0|5|2|2|2250|2|0|0|0|0|0|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|27,83246144549404|0|miejska|20-25TYS|200-500TYS|1|0|0|neighbourhood|0|6,4584092794424528|0
1374|0,13432835820895522|0,1684549400151058|,684210526315|,083798882681|0|0|0|1901|4020|289,89445692086235|77,777244276877738|51507719,327267677|7856454,7666226262|2109637,296748118|766534|4155356|568958|356177|3,3666491320357705E-2|1,2425322036364953E-6|64|4|1|1|2,1041557075223566E-3|7,7658262727280955E-8|1,9674145041589778E-7|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|0|0|0|0|0|0|0|0|0|7,7658262727280953E-3|1,2728387417800729E-2|4,7401513119882797E-2|200|4|0|0|2|0|0|2965|2|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,27989787549372325|8,3209281229176577E-2|0|0|165,00619342064152|0|miejska|25-30TYS|200-500TYS|1|0|0|neighbourhood|0|8,3245128124499903|0
1378|0,12835820895522387|0,34516814128370077|,684210526315|,726256983240|0|1|0|583|3531|93,322490534194202|23,330796330878751|19633826,415810049|3141397,4234374817|785355,20281375886|1046526|5509525|697293|74045|0,18010291595197256|5,3479132277266762E-6|105|3|1|1|6,8610634648370496E-3|2,03730027722921E-7|3,821403916871902E-8|4|3|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|4|0|0|0|0|0|0|0|0|0|2,0373002772292099E-2|6,3665933672648625E-2|0,12733091936199251|126,06506159589206|0|0|0|3|1|0|315|1|1|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,17403866734619808|0|0|0|80,310253894043669|0|miejska|30-35TYS|50-200TYS|0|0|0|neighbourhood|0|4,2541697616314407|0
1384|0,15223880597014924|0,40021751257411525|,684210526315|,189944134078|0|0|0|135|1601|21,646004998857052|5,4115033809671766|2998205,9401142769|479713,25566063204|119928,36114744285|107337|612135|90292|10112|0,2814814814814815|1,2674246118847869E-5|38|1|1|1|2,2222222222222223E-2|1,0005983778037791E-6|5,073238277785487E-8|3|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|1|2|4|1|0|0|0|0|0|0|0|0|3,3353279260125969E-2|0,20845786273361586|0,83383112254037695|14,406768140347413|2|1|0|5|1|1|2874|9|5|5|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33416632598723167|3,1716639838788646E-3|0|0|37,590203481934061|0|miejska|20-25TYS|<20TYS|0|0|0|institutional hub|1|284,21677215189874|1
1403|0,14925373134328357|0,26692417486239345|,673684210526|,346368715083|0|0|0|9941|10342|2071,3173231987989|638,82027425067122|331538991,15609413|69046537,384434551|21276500,075923756|1218009|6665813|976390|756183|4,2249270697112965E-3|1,2668193220213334E-7|42|1|1|1|6,0356100995875666E-4|1,8097418886019049E-8|3,2621703884627756E-6|6|3|1|0|3|0|0|1|0|0|1|1|1|0|0|0|2|2|8|1|0|0|0|0|0|1|1|0|3,0162364810031744E-4|1,4482985503418368E-3|4,7000211333234664E-3|135,47316579713583|13|0|0|16|1|0|25891|23|3|1|1|1|0|1|1|0|0|1|1|0|0|0|0|0|0|5484|0|0|0|0|0|0|20,143437423989184|0|miejska|25-30TYS|>500TYS|1|0|0|institutional hub|0|34,239066469359933|0
1424|0,11641791044776119|0,29162847162416855|,663157894736|,189944134078|0|0|0|171|2274|27,404338850811541|6,8511193572814202|4634045,0351332305|741444,97180851479|185362,18028722351|97678|544374|79474|6827|0,14035087719298245|5,1790605870341934E-6|24|2|1|1|3,5087719298245612E-2|1,2947651467585484E-6|1,8483780783768032E-7|6|1|1|0|1|0|0|1|1|0|1|1|1|1|0|0|1|1|8|1|1|0|0|0|0|1|1|0|6,4738257337927416E-2|0,13487177579218373|0,53948437510309488|88,659522563942929|1|0|0|5|3|3|1628|10|4|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,17156463858010987|0|0|0|46,724221893204245|0|miejska|25-30TYS|<20TYS|0|0|0|neighbourhood|0|238,46491870514134|1
1437|0,12835820895522387|0,26915096876487432|,652631578947|,692737430167|0|0|0|6542|7353|1282,0575785556528|291,69235613260008|218450518,84444141|42937424,676823266|9758041,1594987512|560721|3075690|453039|756183|2,2928767960868237E-3|6,8665435446649118E-8|15|4|2|1|1,528584530724549E-4|4,577695696443275E-9|4,7361902068123474E-7|1|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|6|0|0|0|0|0|0|1|1|0|0,00183107827857731|4,6579412134131991E-3|1,0247958413524131E-2|147,65402131017117|11|6|6|3|1|0|25891|6|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|4300|0|0|0|0|0|0|42,067734801608431|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|1|34,239066469359933|0
1442|0,19104477611940299|0,24685143165315721|,668421052631|,709497206703|0|1|0|907|2982|145,07546447908413|36,269019045447571|19792919,268143069|3166864,9510583519|791719,57599250169|153976|883523|126617|84537|0,27342888643880925|1,2529733317265577E-5|248|3|1|1|1,2127894156560088E-2|5,5575430036258608E-7|1,4529377947475434E-7|11|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|10|0|0|0|0|0|0|0|0|0|1,5156935464434166E-2|3,1576970140952947E-2|0,12630734799583521|25,636292053974728|1|0|0|2|0|0|453|1|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|73,157210534863651|0|miejska|20-25TYS|50-200TYS|0|1|1|neighbourhood|0|5,358600376166649|0
1443|0,15820895522388059|0,33890914798111249|,621052631578|,547486033519|0|0|0|1381|4701|220,9201222904|55,230050201975615|32762853,558868844|5242069,4146019286|1310517,8194231263|285024|1618336|241245|33943|3,7653874004344681E-2|1,5871633374841885E-6|52|3|1|1|3,6205648081100651E-3|1,5261185937347968E-7|2,5896734795935482E-7|5|2|0|0|1|1|0|1|0|0|0|0|0|0|0|0|3|3|4|1|0|0|0|0|0|0|0|0|9,1567115624087789E-3|1,9076435676614135E-2|7,6305715586544837E-2|150,54611523616794|3|1|0|4|2|0|113|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|3,4151314003642158E-3|0|0|0|69,767825631916224|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|3,3291105677164659|0
1465|0,15223880597014924|0,23359315944409159|,647368421052|,167597765363|0|0|0|6243|6057|987,88192919706137|354,26996117718011|168337151,06762886|26730351,348646387|9531751,4720034078|947492|5273454|767901|203804|6,2469966362325808E-3|2,316779139521726E-7|39|5|1|1|1,1212558065032837E-3|4,1583215324748926E-8|4,5527324663977627E-6|7|7|0|0|0|0|0|2|0|0|1|0|1|3|1|1|1|2|13|1|0|0|0|0|0|1|0|0|4,752367465685592E-3|7,4821313566507943E-3|2,0982502595397978E-2|86,297472129468531|10|1|0|24|4|1|2162|11|4|2|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|30,236665059323244|0|miejska|25-30TYS|200-500TYS|1|0|0|institutional hub|0|10,608231438048321|0
1473|0,17611940298507461|0,16561503802212557|,642105263157|,089385474860|0|0|0|5800|5297|1881,1911908192624|619,62015232609235|142473580,71400374|46091844,08557304|15117503,232193902|2247451|12407564|1809681|737098|4,655172413793103E-3|1,8950881886094245E-7|27|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|3|3|5|0|0|0|0|0|0|1|1|1|7,0188451429978695E-4|2,1695812346831326E-3|6,6148489247246992E-3|12,849056561348609|6|4|0|1|0|0|7294|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,32777130203901278|0,30212816408819382|6,7149604679952513E-2|0|125,76053771946401|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|1|9,8955634121921374|0
1477|0,17611940298507461|0,23319625622060383|,652631578947|,245810055865|0|0|0|285|276|45,59710395626545|11,399272078408147|6870853,6390952505|1099337,4298726162|274834,26318293461|125888|714893|102969|49869|0,32631578947368423|1,3535436044049714E-5|93|1|1|1|1,0526315789473684E-2|4,3662696916289399E-7|2,2655489026535359E-8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0,0145542323054298|0,09096388177339447|0,36385565191861907|200|1|1|0|1|1|0|139|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,27434783711539301|0,12430179342426638|7,728320056477738E-4|0|142,70984143456681|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|2,7873027331608817|0
1478|0,15522388059701492|0,20987596108035458|,652631578947|,240223463687|0|0|0|807|3415|129,13331981285688|32,283326961628163|20498567,587201305|3279770,6315970896|819942,58191798336|62408|366691|52941|27731|0,20198265179677818|7,9517751329011082E-6|163|1|1|1|9,9132589838909543E-3|3,9027117216692555E-7|2,7949827124880514E-7|8|6|4|2|1|0|0|1|0|0|0|0|0|0|0|0|3|3|8|0|0|0|1|0|0|0|0|0|4,8783896520865691E-3|3,0489937020780272E-2|0,12195975938471595|62,360453571724292|0|0|0|2|1|0|190|0|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,04281093068045979|0|0|0|116,97526558216127|0|miejska|25-30TYS|20-50TYS|0|0|0|institutional hub|0|6,8515379899751183|0
1479|0,19701492537313434|0,1753609389091012|,647368421052|,212290502793|0|0|0|1299|4650|207,86267079847977|51,965928137451492|29068907,964715783|4651015,1398295229|1162759,6123639701|142307|829969|124791|98757|0,20092378752886836|8,9786654633467887E-6|261|2|1|1|1,0777521170130869E-2|4,8161423941323768E-7|2,3177005493360636E-7|14|2|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|4|13|1|1|1|0|0|0|0|0|0|6,8802034201891115E-3|2,1500682537805148E-2|8,6002299131024279E-2|60,58744511674886|4|2|2|5|4|0|910|2|2|2|1|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|8,8963724986315468E-2|0|0|0|73,64084899973588|0|miejska|20-25TYS|50-200TYS|0|0|0|shopping street|1|9,2145366910700002|0
1480|0,19104477611940299|0,34400350259736212|,542105263157|,575418994413|0|0|0|7559|7890|2561,9344817820165|714,1550031299596|204872865,36479399|69837469,671951815|19398954,751623165|2741543|15647564|2439172|737098|3,4396084138113509E-3|1,2690797267712702E-7|26|2|2|1|1,3229263130043657E-4|4,8810758721971934E-9|4,7027064947371542E-7|1|1|0|0|2|0|0|0|0|0|1|0|1|1|1|0|3|5|8|0|0|0|0|0|0|1|0|0|1,4643227616591582E-3|4,2956882803628594E-3|5,1549169159040755E-3|166,90065146659359|12|2|1|3|1|0|7294|3|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|32,082200097448194|0|miejska|25-30TYS|>500TYS|1|0|0|neighbourhood|0|9,8955634121921374|0
1483|0,15223880597014924|0,3224463068314023|,647368421052|,687150837988|0|0|0|246|3054|39,336570356793644|9,8341867374992074|5611467,5273522763|897833,09938033798|224459,28250298084|111065|637595|94598|26546|0,1991869918699187|8,7321186055442147E-6|49|2|1|1|0|0|0|0|3|2|0|1|0|0|1|0|0|1|0|1|0|0|0|0|1|3|1|0|0|0|0|0|1|0|0|3,5641300430792715E-2|0,1113792753564304|0,44551510138001083|125,04096081339202|3|2|0|2|0|0|188|9|2|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|49,933459591291943|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|7,0820462593234383|0
1489|0,14328358208955225|0,16698487765145906|,652631578947|,100558659217|0|0|0|331|2184|52,951105373703527|13,237837153744355|8554262,203479467|1368678,3627490394|342171,16251029441|66285|382314|55451|49044|0,23262839879154079|9,0013607449021212E-6|77|3|1|1|1,2084592145015106E-2|4,6760315557933098E-7|3,2043004910403723E-8|4|0|0|0|2|0|0|1|0|0|2|1|2|1|1|0|0|3|9|1|0|0|0|0|0|1|1|0|4,6760315557933099E-2|0,14612636938184137|0,29225139624965163|114,99536407054011|4|0|0|19|7|2|89|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42,511570291369097|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|1|1,8146970067694315|0
1496|0,15223880597014924|0,38812278446070408|,652631578947|,692737430167|0|1|0|69|2347|10,970480467008629|2,7426209332992033|1577017,5282937065|252323,35168487241|63080,856701971432|42459|239307|33658|18435|0,66666666666666663|2,9168984602074049E-5|46|2|1|1|5,7971014492753624E-2|2,5364334436586129E-6|1,8068979168652175E-8|4|3|1|1|1|0|0|0|0|0|1|0|1|0|0|0|0|0|3|0|0|0|0|0|0|1|0|0|0,12682167218293064|0,39631686616500872|1,5852669926861467|92,450570607280824|0|0|0|6|4|0|217|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16686970783226027|2,0985856480270577E-2|0|0|92,360612738606321|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|0|11,771087605098996|0
1512|0,20000000000000001|0,17859711754008914|,647368421052|,078212290502|0|0|0|1158|3114|185,25418281224114|46,313408379372397|27970420,808649901|4475251,5557433721|1118809,5715583968|187001|1050348|151448|114635|0,31433506044905007|1,3013747719070153E-5|364|3|2|1|1,7271157167530225E-2|7,1504108346539303E-7|2,5610230535061131E-7|20|3|1|1|2|0|0|0|0|0|3|0|3|0|0|0|1|1|8|0|0|0|0|0|0|1|0|0|1,0725616251980895E-2|4,4690225232887168E-2|8,9380715487363399E-2|94,934308176660764|6|4|1|7|1|0|833|3|1|1|0|0|0|1|0|0|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|53,339817047490769|0|miejska|20-25TYS|50-200TYS|0|0|0|transport-institutinal hub|0|7,2665416321367822|0
1517|0,15223880597014924|0,24283555248411776|,647368421052|,229050279329|0|1|0|583|5291|93,32287804667277|23,330784950365679|19633822,581105281|3141410,4677818273|785354,81972588529|671011|3544962|453473|74045|0,18010291595197256|5,3479142722338406E-6|105|4|1|1|6,8610634648370496E-3|2,0373006751367012E-7|3,821403916871902E-8|4|5|0|0|0|0|0|2|0|0|1|0|1|0|0|0|0|1|13|1|0|0|0|0|0|1|0|0|2,0373006751367013E-2|3,1832834653604092E-2|0,12733098147268426|200|2|0|0|16|3|1|315|10|3|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|1900|0|0|0|0|0|0|47,883051213845995|0|miejska|30-35TYS|50-200TYS|0|0|0|neighbourhood|1|4,2541697616314407|0
1519|0,14925373134328357|0,25325136801063791|,636842105263|,100558659217|0|0|0|6813|7971|1311,8276565139015|344,10133339673479|182204216,82034838|35095063,331479751|9204546,5095392484|1789783|9812254|1412039|737098|3,669455452810803E-3|1,3720867955899047E-7|25|3|2|1|1,4677821811243211E-4|5,4883471823596181E-9|2,0240684964576919E-7|1|0|0|0|1|1|0|1|0|0|2|1|2|1|0|0|0|0|2|0|0|0|1|0|0|1|1|1|2,1953388729438472E-3|5,6988072114576571E-3|1,0864196285646851E-2|82,283133357576972|7|5|3|7|1|0|7294|5|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|40,405667613438787|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|1|9,8955634121921374|0
1524|0,22089552238805971|0,37616929915758457|,642105263157|,223463687150|0|0|0|5678|6116|905,95799694968059|246,03715177524202|144437213,75533843|23160313,97552041|6303214,5302685294|1178594|6485309|921510|348383|1,5322296583303981E-2|6,0233784450708749E-7|87|4|1|1|1,9373018668545263E-3|7,6157658500896126E-8|6,1042549668627306E-6|11|1|0|0|0|0|0|0|0|0|3|0|3|1|0|0|0|0|3|0|0|0|0|0|0|1|0|0|3,4617117500407332E-3|4,3177307572641833E-3|1,5864920909766305E-2|200|11|1|0|26|1|1|2250|5|1|0|1|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42,382269794664793|0|miejska|20-25TYS|200-500TYS|1|0|0|institutional hub|0|6,4584092794424528|0
1534|0,14328358208955225|0,24314007109351024|,636842105263|,100558659217|0|0|0|5780|5949|1087,1689084604043|245,114946200399|187861669,94628868|35663348,98677367|8092984,5090410821|1417039|7749214|1112035|306826|8,4775086505190309E-3|2,6083021626502912E-7|49|6|1|1|2,5951557093425604E-3|7,9845984570927292E-8|6,9790367926847423E-6|15|3|1|0|0|0|0|1|0|0|5|1|5|2|0|0|3|6|22|1|0|0|0|0|0|1|1|1|4,2584525104494555E-3|2,803999143128331E-3|1,2356380997428692E-2|97,163286668021343|49|9|2|54|14|6|3743|52|7|1|1|1|1|0|0|0|0|1|0|1|0|0|1|1|0|19559|17559|2359|0|0|0|1|45,008714894365866|0|miejska|30-35TYS|200-500TYS|1|0|0|transport-institutinal hub|0|12,199096556354416|0
1540|0,15820895522388059|0,19333860847397646|,636842105263|,268156424581|0|0|0|757|3928|121,17603419379401|30,29394317266307|17724523,6553878|2835917,5777952499|708977,86444050411|168755|943446|131854|43920|6,8692206076618231E-2|2,9337882930463598E-6|52|5|3|1|7,9260237780713338E-3|3,3851403381304151E-7|1,5567753777875321E-7|6|0|0|0|3|1|0|1|0|0|1|1|1|1|0|0|0|1|5|1|0|0|0|0|0|1|1|0|0,03385140338130415|0,10578586710310228|0,14104812719211743|77,260679437623097|6|0|0|13|0|0|290|7|1|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|8,5989370087480713E-2|0|0|0|39,873657645511109|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|6,6029143897996354|0
1544|0,1253731343283582|0,25089454408370865|,631578947368|,072625698324|0|0|0|4488|5289|796,35280945721843|245,35402492685739|148014258,55208045|26232261,572361726|8091475,5149020134|1192900|6465993|930644|756183|4,4563279857397506E-3|1,3512211725847196E-7|20|2|1|1|0|0|0|0|0|0|0|3|1|1|1|0|0|1|1|1|0|0|0|1|1|7|0|0|0|1|0|0|1|1|0|1,3512211725847196E-3|3,8120998345548621E-3|1,2358685361629125E-2|68,757944548938553|14|7|5|6|5|3|25891|8|4|3|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0,24827673408678247|2,8074761668062966E-2|0|0|48,959239175669374|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|1|34,239066469359933|0
1550|0,17014925373134329|0,22905614100890051|,600000000000|,273743016759|0|0|0|19821|20336|2810,7479991247346|692,04153033390094|636384939,18964291|93578687,275322512|23263889,579946689|2643341|14148755|1986289|737098|3,4811563493264718E-3|1,0842494180937551E-7|69|15|3|1|5,0451541294586548E-5|1,571375968251819E-9|7,1904667399283847E-7|1|3|0|0|3|0|0|1|0|0|15|2|15|2|1|1|2|3|15|1|0|0|0|0|0|1|1|1|2,671339146028092E-3|4,2744775722610862E-3|8,5970146699973424E-3|68,721029620601243|31|6|1|26|9|3|7294|30|8|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|54,588440865617187|0|miejska|25-30TYS|>500TYS|1|0|0|transport-institutinal hub|0|9,8955634121921374|0
1551|0,15223880597014924|0,37389191814711975|,536842105263|,296089385474|0|1|0|219|3922|34,968032687742628|8,7420077816270556|4705810,7304976741|752931,03626401292|188232,75066188557|291403|1650514|242833|23773|0,26940639269406391|1,2537690820761148E-5|59|2|1|1|1,8264840182648401E-2|8,500129370007558E-7|4,4887162739023894E-8|4|2|1|1|1|1|1|1|0|0|1|0|1|1|0|0|0|0|2|1|0|0|0|0|0|1|0|0|0,06375097027505669|0,13281428867136685|0,53125717840475972|43,939874711832459|0|0|0|2|2|1|272|2|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|66,308623898395609|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|11,441551339755184|0
1553|0,14626865671641792|0,28315086677455009|,636842105263|,251396648044|0|1|0|94|2314|15,030393876262822|3,757609811435227|2128528,1071009375|340564,18982712796|85141,304456360216|32916|188845|28085|4860|0,19148936170212766|8,4565479497078667E-6|18|2|1|1|1,0638297872340425E-2|4,698082194282148E-7|2,0939848147775074E-8|1|1|0|0|1|1|1|0|0|0|1|0|1|0|0|0|1|1|4|0|0|0|0|0|0|1|0|0|9,3961643885642959E-2|0,29363040210058633|1,174518063101273|30,496874929145758|0|0|0|5|1|0|1301|0|0|0|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,2386764240438452|1,9022889995510665E-2|0|0|84,885942687145203|0|miejska|20-25TYS|<20TYS|0|0|0|institutional hub|0|267,69547325102883|1
1555|0,16716417910447762|0,22540970360095214|,610526315789|,089385474860|0|0|0|252|1626|40,292318910137112|10,073081221222749|6751951,3816136681|1080312,3171747611|270078,11934226769|160226|888713|124078|26709|0,36904761904761907|1,377379586192661E-5|93|1|1|1|0,03968253968253968|1,4810533184867322E-6|1,2004792831187776E-7|10|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|6|0|0|0|0|0|0|0|0|0|1,4810533184867322E-2|9,2565824169736924E-2|0,37026324177439512|58,735624274308897|4|2|1|2|0|0|12334|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0,23337514099101611|0,07105316505164716|0|0|60,71336010882807|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|1|461,79190535025646|0
1563|0,16417910447761194|0,194223656596718|,563157894736|,122905027932|0|0|0|9844|10123|1981,0221447050046|504,27280870493973|311738436,74416596|63914902,303403698|16269205,862659622|2418061|13028874|1848912|737098|4,3681430312880942E-3|1,3793615073295811E-7|43|15|2|2|4,1649735879723693E-3|1,3152051581514609E-7|3,3587052566887009E-5|41|0|0|0|2|1|1|1|1|0|11|3|11|3|1|0|1|1|5|1|1|0|0|0|0|1|1|1|5,4532896801402038E-3|3,1291606932386611E-3|1,2293163027645458E-2|55,523538179707934|18|5|2|35|9|1|7294|36|12|1|1|0|0|1|0|0|1|0|0|0|0|0|1|1|0|7120|0|0|0|0|0|0|65,089920653362384|1|miejska|25-30TYS|>500TYS|1|0|0|transport-institutinal hub|1|9,8955634121921374|0
1571|0,18208955223880596|0,20162769231814731|,636842105263|,094972067039|1|0|0|527|1792|85,930438023074601|21,482614309106236|11039197,695192125|1797728,2787758459|449432,17018333409|139684|787099|112016|41144|0,13282732447817835|6,3410405296470899E-6|70|1|1|1|1,8975332068311196E-3|9,058629328067271E-8|1,3294812756455461E-8|1|3|2|1|2|0|0|1|0|0|0|0|0|0|0|0|1|3|7|1|0|0|0|0|0|0|0|0|9,0586293280672716E-3|5,5625759009639932E-2|0,22250298628869317|69,892206148487318|3|1|0|8|5|4|94|1|1|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0,13454310118194973|0|0|0|30,660848917039278|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|shopping street|1|2,2846587594789032|0
1579|0,14626865671641792|0,18438298078807505|,636842105263|,078212290502|0|0|0|13805|13824|2345,9137687911511|796,20498835677495|491713202,79725325|81461078,037632257|27340268,260501292|2612059|14390767|2076780|632996|2,1006881564650491E-3|5,8977468644374574E-8|29|3|1|1|7,2437522636725819E-5|2,033705815323261E-9|7,8499508945815893E-7|1|1|0|0|0|0|0|1|1|0|3|0|3|0|0|0|2|2|10|1|1|0|0|0|0|1|0|0|6,1011174459697835E-4|1,2275801205798356E-3|3,6576085884450086E-3|168,78692998499102|13|2|0|3|0|0|9588|4|2|2|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|14500|0|0|0|0|0|0|55,556281635508689|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|15,147015147015146|0
